Company_Name,Designation,'Location= Maharashtra','Location= Delhi','Location= Telangana','Location= Karnataka','Location= Haryana','Location= Tamil Nadu','Location= Uttar Pradesh','Location= West Bengal','Location= Kerala','Location= Madhya Pradesh','Location= Odisha','Location= Andhra Pradesh','Location= Rajasthan','Location= India','Location= Gujarat','Location= Punjab',LinkedIn_Followers,'Level=Contract ','Involvement= Entry level','Involvement= Mid-Senior level','Involvement= Director','Involvement= Associate',Employee_count,PYTHON,C++,JAVA,HADOOP,SCALA,FLASK,PANDAS,SPARK,NUMPY,PHP,SQL,MYSQL,CSS,MONGODB,NLTK,TENSORFLOW,LINUX,RUBY,JAVASCRIPT,DJANGO,REACT,REACTJS,AI,UI,TABLEAU,NODEJS,EXCEL,'POWER BI',SELENIUM,HTML,ML
LTIMindtree,'PLSQL Development - LTIMindtree.',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1
LTIMindtree,'Java Developer',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
LTIMindtree,'Opening for Database Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'PL/PM (Scrum Master)',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Program Manager',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Java Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'BA-P and C Insurance-Billing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LTIMindtree,'Scrum Master',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Scrum Master',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Oracle EBS Apps Technical Consultant',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
LTIMindtree,'Workday Consultant',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Opening for Oracle Fusion HCM Technical Analyst in LTIM, India',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Java Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Looking for Senior Manager - Program and Project Management',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Oracle EBS Apps Technical Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
LTIMindtree,'PL/PM (Scrum Master)',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Business Analyst',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Obiee Developer',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'Obiee Developer',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'Opening for PeopleSoft Finance Technical,Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'APEX Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
LTIMindtree,'Business Analyst- SME-Broker-Insurance',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Java Developer',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'Oracle EBS Apps Technical Consultant',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
LTIMindtree,'PL/PM (Scrum Master)',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Java Back-end Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'Obiee Developer',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'UI UX Designer',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'Infra Cloud Architect',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Looking for PHP Developer',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
LTIMindtree,'Opening for Oracle Fusion HCM Technical Analyst in LTIM, India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Opening for Oracle Fusion HCM Technical Analyst in LTIM, India',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Opening for Oracle Fusion HCM Technical Analyst in LTIM, India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Java Full stack Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
LTIMindtree,'Java Back-end Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LTIMindtree,'APEX Developer',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1
LTIMindtree,'Business Analyst-P&C Insurance-Billing',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
LTIMindtree,'Solace Admin',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'Agile Project Management required for Delhi',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Workday Consultant',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Technical Director',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Sharepoint Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Sharepoint Developer',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Solace Admin',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'PL/PM (Scrum Master)',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Oracle EBS Apps Technical Consultant',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
LTIMindtree,'Solace Admin',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'Solace Admin',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'Business Analyst-Duckcreek-Claims',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Business Analyst- SME-Broker-Insurance',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Fusion HCM Technical',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'WMS Functional',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Opening for WMS Functional Consultant in LTIM',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Cloud Architect',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'EBS Finance Functional',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'EBS Finance Functional',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'Cloud Architect',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'SAP Data Specialist',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Python Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,'Opening for OTM Functional Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'OTM Project Lead',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
LTIMindtree,'Java Full Stack with angular and springboot',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Mainframe Developer- PAN India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Sharepoint Developer',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Sharepoint Developer',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Sharepoint Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1
LTIMindtree,'Job| Mainframe Developers | 3-5yrs | PAN India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Java Full stack Developer',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'WMS Functional',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Python Developer',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Cloud Architect',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'SAP Data Specialist',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'Opening for Fusion HCM Technical Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
LTIMindtree,'Python Architect/Python Tech Lead/Python Technical Lead',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Hyperion Essbase And Planning',0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'Oracle EBS Apps Technical Consultant',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
LTIMindtree,'Java Full stack Developer',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
LTIMindtree,'Java Full stack Developer',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1
LTIMindtree,'EBS Finance Functional',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'EBS Finance Functional',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'JDE Technical PAN India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'JDE Technical PAN India',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
LTIMindtree,'LTIMindtree Hiring SAP Project Manager',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,'Oracle Apps Technical OAF',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
LTIMindtree,'WMS Lead Consultant',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
LTIMindtree,'Mainframe Developer- PAN India',0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.021612,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
